stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1836,40212,FEVZİ ÇAKMAK CADDESİ 2,,40.7571241393,29.8276394004,,,0,,Europe/Istanbul,0
1837,40213,FEVZİ ÇAKMAK CADDESİ,,40.756529056,29.8281201948,,,0,,Europe/Istanbul,0
1838,40214,DERİNCE MERKEZ,,40.757442444,29.8310798764,,,0,,Europe/Istanbul,0
1839,40215,DERİNCE MERKEZ POSTANE,,40.7576206326,29.8328142397,,,0,,Europe/Istanbul,0
1840,40216,ÇENEDAĞ MAHALLESİ,,40.758965,29.832693,,,0,,Europe/Istanbul,0
1842,40218,ÇENEDERE,,40.7576501118,29.8369781346,,,0,,Europe/Istanbul,0
1843,40219,TOYLAR KÖYÜ SAPAĞI 2,,40.8519945060367,29.8434779047966,,,0,,Europe/Istanbul,0
1844,40220,KAŞIKÇI KAYALAR MEVKİİ 2,,40.866737,29.86034,,,0,,Europe/Istanbul,0
1845,40221,HACI İBRAHİMLER,,40.884346404696,29.8568192124367,,,0,,Europe/Istanbul,0
1846,40222,MUHARREMLİ MEVKİİ,,40.9022901846363,29.8564356565475,,,0,,Europe/Istanbul,0
1847,40223,KAŞIKÇI PAYALAR MEVKİİ 1,,40.8897564518801,29.8553064465523,,,0,,Europe/Istanbul,0
1848,40224,İSHAKÇILAR CAMİİ 1,,40.904728,29.851051,,,0,,Europe/Istanbul,0
1849,40225,TERZİLER CAMİİ,,40.95028,29.908869,,,0,,Europe/Istanbul,0
1869,40245,KARAKADILAR,,40.9066893922109,29.8420724272728,,,0,,Europe/Istanbul,0
1870,40246,ÇAVUŞLU CAMİİ 1,,40.9152109898275,29.8210492730141,,,0,,Europe/Istanbul,0
1871,40247,KUŞLU MEVKİİ,,40.9249918981148,29.8175865411758,,,0,,Europe/Istanbul,0
1873,40249,SUCALAR,,40.9275596812379,29.8541209101677,,,0,,Europe/Istanbul,0
1874,40250,SUCALAR 1,,40.9303359443995,29.8564490675926,,,0,,Europe/Istanbul,0
1876,40252,KARAGÖLLÜ 5,,40.9400823387789,29.8369091749191,,,0,,Europe/Istanbul,0
1877,40253,KARAGÖLLÜ 2,,40.9528497628617,29.8057714104652,,,0,,Europe/Istanbul,0
1878,40254,KARAGÖLLÜ,,40.95411,29.803858,,,0,,Europe/Istanbul,0
1883,41751,1319/2 SOKAK 1,,40.7885324348839,29.4435792638494,,,0,,Europe/Istanbul,0
1884,40260,İSHAKÇILAR CAMİİ,,40.90465,29.851074,,,0,,Europe/Istanbul,0
1885,40261,KAŞIKÇI PAYALAR MEVKİİ,,40.889725,29.855211,,,0,,Europe/Istanbul,0
1886,40262,KAŞIKÇI KAYALAR MEVKİİ 1,,40.8714420219131,29.8660111427307,,,0,,Europe/Istanbul,0
1887,40263,KAŞIKÇI FAKILAR MEVKİİ 1,,40.875488221225,29.8643991351128,,,0,,Europe/Istanbul,0
1888,40264,KAŞIKÇI KAYALAR MERKEZ,,40.86674,29.860298,,,0,,Europe/Istanbul,0
1889,40265,TOYLAR CAMİİ 1,,40.8499757917469,29.8452106118202,,,0,,Europe/Istanbul,0
1890,40266,ÇINARLI MEYDAN,,40.764965,29.842783,,,0,,Europe/Istanbul,0
1891,40267,SELÇUKLU SOKAK,,40.7543984527,29.8186980683,,,0,,Europe/Istanbul,0
1892,40268,KUSACHİ KÜLTÜR MERKEZİ,,40.7546486045,29.8169964654,,,0,,Europe/Istanbul,0
1893,40269,DERİNCE KAYMAKAMLIK 1,,40.7548086478,29.8146946001,,,0,,Europe/Istanbul,0
1894,40270,ESKİYOL 7,,40.757965,29.839846,,,0,,Europe/Istanbul,0
1895,40271,KAŞIK YANYOL,,40.761005,29.850454,,,0,,Europe/Istanbul,0
1896,40272,ÇENESUYU 2,,40.764076,29.846842,,,0,,Europe/Istanbul,0
1897,40273,ÇENEDAĞ OTOBANALTI 1,,40.767612,29.842072,,,0,,Europe/Istanbul,0
1898,40274,KAMURAN CADDESİ,,40.76945,29.842672,,,0,,Europe/Istanbul,0
1899,40275,SOPALI EĞT. ARŞ. HAST. KÖRFEZ İLÇE,,40.7625334696,29.8134190869,,,0,,Europe/Istanbul,0
1900,40276,SPOR MÜDÜRLÜĞÜ,,40.764378,29.853092,,,0,,Europe/Istanbul,0
1901,40277,FEVZİ ÇAKMAK CADDESİ 1,,40.7565648613,29.828243645,,,0,,Europe/Istanbul,0
1902,40278,ERGÜN SOKAK 1,,40.7594152569,29.8352532501,,,0,,Europe/Istanbul,0
1903,40279,CAVİT SOKAK,,40.7604821449,29.8363622553,,,0,,Europe/Istanbul,0
1904,40280,ESENTEPE CADDESİ,,40.7631000316,29.8367921685,,,0,,Europe/Istanbul,0
1905,40281,ELBEY SOKAK 1,,40.766514,29.832354,,,0,,Europe/Istanbul,0
1907,40283,MURAT SOKAK 2,,40.771683,29.826426,,,0,,Europe/Istanbul,0
1908,40284,FATİH SULTAN MUHTARLIĞI,,40.7740720538,29.8259914572,,,0,,Europe/Istanbul,0
1909,40285,OĞUZ KAĞAN,,40.7748938687,29.8257956467,,,0,,Europe/Istanbul,0
1910,40286,HAYAT CADDESİ,,40.767994,29.854465,,,0,,Europe/Istanbul,0
1911,40287,ÇINARLIDERE CAMİİ,,40.769327256775,29.8550435900688,,,0,,Europe/Istanbul,0
1912,40288,SIRMALI SOKAK 1,,40.7676906234,29.8226990323,,,0,,Europe/Istanbul,0
1913,40289,SIRRIPAŞA MUHTARLIĞI 1,,40.7581656802,29.8240893919,,,0,,Europe/Istanbul,0
1914,40290,HİCRET CAMİİ,,40.7620173916,29.8220544103,,,0,,Europe/Istanbul,0
1915,40291,ÖĞRETMENLER CADDESİ,,40.7637782769,29.8219193673,,,0,,Europe/Istanbul,0
1916,40292,BAHTİYAR SOKAKI 2,,40.7652536233,29.8220103376,,,0,,Europe/Istanbul,0
1917,40293,ŞEN SOKAK 1,,40.7690774764,29.8229138455,,,0,,Europe/Istanbul,0
1918,40294,GÜNDAY,,40.769974,29.82273,,,0,,Europe/Istanbul,0
1919,40295,MÜJDAT SOKAK 2,,40.7717916241,29.8231361305,,,0,,Europe/Istanbul,0
1920,40296,KARAYEL SOKAK,,40.7755423068,29.8234087516,,,0,,Europe/Istanbul,0
1921,40297,ERTUĞRUL GAZİ BULVARI,,40.7761761064,29.8238803061,,,0,,Europe/Istanbul,0
1922,40298,ERTUĞRUL GAZİ BULVARI 2,,40.7752701505,29.8256289854,,,0,,Europe/Istanbul,0
1923,40299,SOPALI YENİKENT PARK,,40.772434,29.807365,,,0,,Europe/Istanbul,0
1924,40300,GÖRKEM 1,,40.777100804938,29.8086494207382,,,0,,Europe/Istanbul,0
1925,40301,SEBİL,,40.772648,29.812471,,,0,,Europe/Istanbul,0
1926,40302,SPOR SALONU 2,,40.774208,29.815372,,,0,,Europe/Istanbul,0
1927,40303,BARIŞKENT 4,,40.7802431342,29.8162822172,,,0,,Europe/Istanbul,0
1928,40304,BARIŞ KENT 1,,40.78059,29.813614,,,0,,Europe/Istanbul,0
1929,41756,1313/5 SOKAK,,40.7944530331952,29.4336366206501,,,0,,Europe/Istanbul,0
1930,40306,ÖYKÜ SOKAK 1,,40.7792121947,29.8099244334,,,0,,Europe/Istanbul,0
1931,40307,TRAFO SOKAK 1,,40.781956,29.80264,,,0,,Europe/Istanbul,0
1932,40308,YENİKENT,,40.7796660590323,29.806267619133,,,0,,Europe/Istanbul,0
1933,40309,BELEDİYESPOR TESİSLERİ,,40.7702553298,29.8156181379,,,0,,Europe/Istanbul,0
1936,40312,ENGİN CADDESİ 4,,40.7628358148,29.8285255336,,,0,,Europe/Istanbul,0
1937,40313,KARA BULUT,,40.7651065866,29.8278849398,,,0,,Europe/Istanbul,0
1938,40314,ANADOLU SİTESİ 1,,40.775448,29.81321,,,0,,Europe/Istanbul,0
1939,40315,G.MUSTAFA KEMAL CADDESİ 1,,40.7775244626,29.8129476427,,,0,,Europe/Istanbul,0
1940,40316,SOPALI HASTANE YOLU,,40.7566730811,29.8142279228,,,0,,Europe/Istanbul,0
1941,40317,GÜLAY SOKAK 1,,40.7579952095535,29.8021937151896,,,0,,Europe/Istanbul,0
1942,40318,EVLİYA CAMİİ 1,,40.761105,29.802467,,,0,,Europe/Istanbul,0
1943,40319,FATİH CADDESİ 8,,40.765144,29.808365,,,0,,Europe/Istanbul,0
1944,40320,ŞHT.LEVENT AĞIRKAYA SOKAK 1,,40.7668180479,29.809401621,,,0,,Europe/Istanbul,0
1945,40321,KAHRAMANLAR 1,,40.7530029388,29.8286855644,,,0,,Europe/Istanbul,0
1946,40322,LİMAN YOLU 2,,40.7555668948,29.8284736382,,,0,,Europe/Istanbul,0
1947,40323,HİKMET ULUĞBAY ORTAOKULU,,40.7539796548713,29.8232810832485,,,0,,Europe/Istanbul,0
1948,40324,AYDIN CADDESİ 1,,40.7550548721,29.8221746023,,,0,,Europe/Istanbul,0
1949,40325,DERİNCE POSTANESİ 1,,40.7538806869,29.8099147376,,,0,,Europe/Istanbul,0
1950,40326,TOYDEMİR SOKAK 2,,40.7537490863,29.8084356542,,,0,,Europe/Istanbul,0
1951,40327,YAVUZ SULTAN MUHTARLIĞI 1,,40.755244399,29.8078964831,,,0,,Europe/Istanbul,0
1952,40328,YASEMİN SOKAK 1,,40.7551747593,29.8063176054,,,0,,Europe/Istanbul,0
1953,40329,ARSLAN  2,,40.7535023863,29.8053320497,,,0,,Europe/Istanbul,0
1954,40330,YAVUZ SULTAN SAĞLIK OCAĞI,,40.752304,29.805231,,,0,,Europe/Istanbul,0
1955,40331,DENİZ SOKAK,,40.7510851998596,29.8045858740807,,,0,,Europe/Istanbul,0
1956,40332,60 EVLER SAHİL CAMİİ,,40.750808829,29.8035778299,,,0,,Europe/Istanbul,0
1957,40333,ÇENEDERE 4,,40.764805,29.819332,,,0,,Europe/Istanbul,0
1958,40334,PİRİ REİS ORTAOKULU,,40.7623672444,29.8198395397,,,0,,Europe/Istanbul,0
1959,40335,NATO CADDESİ 1,,40.7614284102,29.8297030276,,,0,,Europe/Istanbul,0
1960,40336,OTOBAN 1,,40.76809,29.841774,,,0,,Europe/Istanbul,0
1961,40337,CEYLAN 1,,40.767155,29.84665,,,0,,Europe/Istanbul,0
1962,40338,ÇENEDERE 2,,40.76064,29.820656,,,0,,Europe/Istanbul,0
1963,40339,TAYFUN SOKAK 1,,40.753124,29.80816,,,0,,Europe/Istanbul,0
1964,40340,SIRRIPAŞA ORTAOKULU 1,,40.7639712304,29.8121109804,,,0,,Europe/Istanbul,0
1965,40341,ÇALK SOKAK 1,,40.76583,29.844358,,,0,,Europe/Istanbul,0
1966,40342,SEMİH SOKAK 1,,40.772045,29.843058,,,0,,Europe/Istanbul,0
1967,40343,BAŞARAN SOKAK 1,,40.7712671743109,29.8375046253204,,,0,,Europe/Istanbul,0
1969,40345,YENİLİK 1,,40.753525,29.812077,,,0,,Europe/Istanbul,0
1970,40346,YALÇIN SOKAK 2,,40.77214,29.838493,,,0,,Europe/Istanbul,0
1971,40347,TERZİLER CAMİİ 1,,40.950239,29.908893,,,0,,Europe/Istanbul,0
1972,41001,SEMBOL,,40.7593724156,29.9802359603,,,0,,Europe/Istanbul,0
1973,41002,ADEM YAVUZ SAĞLIK OCAĞI,,40.8220600163634,29.3839261869338,,,0,,Europe/Istanbul,0
1974,41757,KAVAK CADDESİ,,40.80644,29.441383,,,0,,Europe/Istanbul,0
1975,41004,5/9 SOKAK,,40.8080638665,29.3774585937,,,0,,Europe/Istanbul,0
1977,41006,MEZBAHA CADDESİ,,40.751705,29.95617,,,0,,Europe/Istanbul,0
1978,41007,İBNİ SİNA 1,,40.702515,29.941015,,,0,,Europe/Istanbul,0
1979,41008,KORUMA,,40.702435,29.940893,,,0,,Europe/Istanbul,0
1980,41009,GONCA AYDIN SAPAĞI,,40.928764,30.066359,,,0,,Europe/Istanbul,0
1981,41010,ÖZGENÇ SOKAK,,40.746513,29.959455,,,0,,Europe/Istanbul,0
1982,41011,TONKA SOKAK 1,,40.7168861573,29.9865242754,,,0,,Europe/Istanbul,0
1983,41012,MEHTER,,40.7053785269,29.9411729253,,,0,,Europe/Istanbul,0
1984,41013,ZORLU SOKAK,,40.719425,29.987562,,,0,,Europe/Istanbul,0
1985,41014,YUVADER,,40.700626,29.974552,,,0,,Europe/Istanbul,0
1986,41015,SAMYELİ SOKAK,,40.717099896,29.9800219719,,,0,,Europe/Istanbul,0
1987,41016,KULLAR TARIM MÜDÜRLÜĞÜ 2,,40.744442,29.97734,,,0,,Europe/Istanbul,0
1988,41017,NERGİS SOKAK,,40.74709,29.967014,,,0,,Europe/Istanbul,0
1989,41018,YENİ HAL,,40.74599,29.974562,,,0,,Europe/Istanbul,0
1990,41019,YUVADER 1,,40.70071,29.97467,,,0,,Europe/Istanbul,0
1991,41020,BEYAZ  ZAMBAK SOKAK,,40.71709,29.982288,,,0,,Europe/Istanbul,0
1992,41021,MEKTEP SOKAK 1,,40.71744,29.985613,,,0,,Europe/Istanbul,0
1993,41022,MERT SOKAK,,40.75235,29.965334,,,0,,Europe/Istanbul,0
1994,41023,KULLAR FİDANLIK,,40.74931,29.968702,,,0,,Europe/Istanbul,0
1995,41024,ORDULULAR,,40.74792,29.970797,,,0,,Europe/Istanbul,0
1996,41025,SELİM YÜREKTEN M.T.A.L.,,40.745716,29.964094,,,0,,Europe/Istanbul,0
1997,41026,ORDULULAR 1,,40.74798,29.97108,,,0,,Europe/Istanbul,0
1998,41027,KULLAR KÖPRÜ 1,,40.73419,29.964249,,,0,,Europe/Istanbul,0
1999,41028,HACI İSMAİLOĞLU SOKAK,,40.726192,29.99472,,,0,,Europe/Istanbul,0
2000,41029,SELİM YÜREKTEN M.T.A.L. 1,,40.74537,29.96417,,,0,,Europe/Istanbul,0
2002,41031,ARITMA TESİSLERİ,,40.74978,29.968304,,,0,,Europe/Istanbul,0
2003,41032,MAVİ YEŞİL 1,,40.698994,29.974934,,,0,,Europe/Istanbul,0
2006,41035,ALSANCAK,,40.752106,29.96576,,,0,,Europe/Istanbul,0
2007,41036,KULLAR SAPAK,,40.7548,29.963306,,,0,,Europe/Istanbul,0
2008,41037,PEKDEMİR KÖŞE,,40.728848,29.964819,,,0,,Europe/Istanbul,0
2010,41039,MAVİ YEŞİL,,40.69898,29.975073,,,0,,Europe/Istanbul,0
2011,41040,VALİ İHSAN DEDE İLKOKULU 1,,40.744887571926,29.9615836143494,,,0,,Europe/Istanbul,0
2013,41042,ALSANCAK CADDESİ 3,,40.74613,29.973904,,,0,,Europe/Istanbul,0
2014,41043,KULLAR TARIM MÜDÜRLÜĞÜ  1,,40.744476,29.976927,,,0,,Europe/Istanbul,0
2015,41044,GELİNCİK,,40.71093,29.869013,,,0,,Europe/Istanbul,0
2016,41045,YUVACIK FATİH CAMİİ,,40.689095,29.967783,,,0,,Europe/Istanbul,0
2017,41046,KESKİN,,40.711864,29.911957,,,0,,Europe/Istanbul,0
2018,41047,MEVLANA CAMİİ,,40.7097388068,29.9395506296,,,0,,Europe/Istanbul,0
2019,41048,MİMAR SOKAK,,40.742546,29.980177,,,0,,Europe/Istanbul,0
2020,41049,KULLAR FEN İŞLERİ,,40.736477,29.98726,,,0,,Europe/Istanbul,0
2021,41050,VALİ İHSAN DEDE İLKOKULU,,40.745052,29.961454,,,0,,Europe/Istanbul,0
2022,41051,MERVE,,40.74513,29.960094,,,0,,Europe/Istanbul,0
2023,41052,KULLAR KÖPRÜ,,40.734127,29.964436,,,0,,Europe/Istanbul,0
2024,41053,KÖŞE 2,,40.717728,29.96872,,,0,,Europe/Istanbul,0
2025,41054,SEYİD CADDESİ 1,,40.7382178337,29.9636183825,,,0,,Europe/Istanbul,0
2026,41055,İNANÇ SOKAK,,40.7423792948,29.9605161372,,,0,,Europe/Istanbul,0
2028,41057,DEDELER,,40.726627,29.988783,,,0,,Europe/Istanbul,0
2029,41760,GEBZE CENTER AVM,,40.796844,29.442766,,,0,,Europe/Istanbul,0
2030,41762,İSTASYON İLKOKULU,,40.7535134651,30.016248335,,,0,,Europe/Istanbul,0
2031,41060,SARITAŞ,,40.725475,29.990135,,,0,,Europe/Istanbul,0
2032,41061,YUVACIK FATİH CAMİİ 3,,40.689056,29.967896,,,0,,Europe/Istanbul,0
2033,41062,YİNELEK 2,,40.72875,29.988731,,,0,,Europe/Istanbul,0
2034,41063,KULLAR DEĞİRMEN,,40.730812,29.9884,,,0,,Europe/Istanbul,0
2036,41065,ERGUVAN,,40.69874,29.978308,,,0,,Europe/Istanbul,0
2037,41066,BAŞİSKELE İMAM HATİP ORTAOKULU,,40.713043,29.93696,,,0,,Europe/Istanbul,0
2038,41067,BAŞYİĞİT CADDESİ,,40.732464,29.985659,,,0,,Europe/Istanbul,0
2039,41068,KULLAR FENİŞ,,40.73647,29.98757,,,0,,Europe/Istanbul,0
2040,41069,MEVLANA CAMİİ 1,,40.709702023,29.9393778151,,,0,,Europe/Istanbul,0
2041,41070,KÖŞE 1,,40.71788,29.968718,,,0,,Europe/Istanbul,0
2042,41071,YAKAMOZ SİTESİ 2,,40.70891,29.970589,,,0,,Europe/Istanbul,0
2043,41072,YEŞİL CAMİİ,,40.7496961718,29.9593588197,,,0,,Europe/Istanbul,0
2044,41073,D-130 YANYOL,,40.752014,29.960543,,,0,,Europe/Istanbul,0
2045,41074,BOYUNEĞMEZ 1,,40.7089899848,29.951171456,,,0,,Europe/Istanbul,0
2046,41075,ÜĞÜMCE SAPAĞI 2,,40.93645,30.037014,,,0,,Europe/Istanbul,0
2047,41076,KİRAZ ÇAYI,,40.72928,29.990297,,,0,,Europe/Istanbul,0
2048,41077,ERMİŞ 1,,40.748512,29.96679,,,0,,Europe/Istanbul,0
2050,41079,YENİ YOL CADDESİ 1,,40.72692,29.993652,,,0,,Europe/Istanbul,0
2051,41080,MİMAR SOKAK 1,,40.74268,29.980333,,,0,,Europe/Istanbul,0
2052,41081,ERMİŞ,,40.748417,29.966967,,,0,,Europe/Istanbul,0
2053,41082,MEHTER 1,,40.7053846162,29.9409829603,,,0,,Europe/Istanbul,0
2054,41083,YAKAMOZ SİTESİ 1,,40.708916,29.970423,,,0,,Europe/Istanbul,0
2055,41084,SARILAR,,40.7154,29.987118,,,0,,Europe/Istanbul,0
2056,41086,DUMLUPINAR 1,,40.75691,30.023834,,,0,,Europe/Istanbul,0
2057,41087,DUMLUPINAR 2,,40.75641,30.023577,,,0,,Europe/Istanbul,0
2059,41089,200 EKSPRES,,40.7064203728,30.1368172655,,,0,,Europe/Istanbul,0
2061,41091,AKÇAKOCA,,40.6933367872,30.0537925305,,,0,,Europe/Istanbul,0
2062,41092,TARHAN,,40.6915557095851,30.0414168834686,,,0,,Europe/Istanbul,0
2063,41093,ARSLANBEY KIZ YURDU,,40.7011430462,30.0333526553,,,0,,Europe/Istanbul,0
2064,41094,ARSLANBEY ÇEŞME,,40.702593458,30.0311728358,,,0,,Europe/Istanbul,0
2065,41095,ATAKENT 11,,40.7033607668425,30.0267854332924,,,0,,Europe/Istanbul,0
2066,41096,ATILGAN SOKAK 1,,40.6906971014,30.0264919229,,,0,,Europe/Istanbul,0
2068,41098,CAMİLİ SOKAK,,40.6882495478,30.010699317,,,0,,Europe/Istanbul,0
2069,41770,MESUDE IŞMAN ORTAOKULU 1,,40.8076621982,29.4515910389,,,0,,Europe/Istanbul,0
2070,41100,KÖSEKÖY ATATÜRK CADDESİ,,40.7382,30.002508,,,0,,Europe/Istanbul,0
2071,41101,AYNUR SOKAK,,40.741455,30.00959,,,0,,Europe/Istanbul,0
2072,41772,ŞEHİT ER MÜCAHİT OKUR AND. İ.H.L.,,40.8173225393,29.4131046045,,,0,,Europe/Istanbul,0
2073,41103,TOPBİS SOKAK 1,,40.73205,30.015867,,,0,,Europe/Istanbul,0
2074,41104,EŞME D-100 YAN YOL,,40.73355,30.221659,,,0,,Europe/Istanbul,0
2076,41106,AVLUBURUN YOLU 1,,40.777412,30.194798,,,0,,Europe/Istanbul,0
2077,41107,ÖZEL,,40.776962,30.192724,,,0,,Europe/Istanbul,0
2078,41108,AVLUBURUN YOLU,,40.77586,30.181463,,,0,,Europe/Istanbul,0
2079,41109,AĞAÇLI,,40.764484,30.132727,,,0,,Europe/Istanbul,0
2082,41112,SEKA KAMP DERE 1,,40.717266,30.138933,,,0,,Europe/Istanbul,0
2083,41113,SEKA KAMPI CADDESİ,,40.716743,30.132938,,,0,,Europe/Istanbul,0
2084,41114,PAŞA SOKAK,,40.7176264748,30.1202844867,,,0,,Europe/Istanbul,0
2085,41115,ACISU DERE,,40.7186667952,30.1234128271,,,0,,Europe/Istanbul,0
2086,41116,FRANSIZ KARDEŞLİK İLKOKULU 1,,40.7208189018551,30.1229077577591,,,0,,Europe/Istanbul,0
2087,41117,SOSYAL BİLİMLER LİSESİ,,40.721287,30.121443,,,0,,Europe/Istanbul,0
2088,41118,EMSAL SOKAK,,40.7203838206,30.1188773972,,,0,,Europe/Istanbul,0
2092,41122,EŞME D-100 ALT GEÇİT,,40.735214,30.232613,,,0,,Europe/Istanbul,0
2093,41123,EŞME D-100 IŞIKLAR,,40.733707,30.219448,,,0,,Europe/Istanbul,0
2094,41124,ELİMSAN 1,,40.7335719967,30.123310497,,,0,,Europe/Istanbul,0
2095,41125,13.SOKAK 1,,40.7361559573,30.1124934035,,,0,,Europe/Istanbul,0
2096,41126,EŞME D-100 YAN YOL 2,,40.7336906698,30.2231224427,,,0,,Europe/Istanbul,0
2097,41127,HASANPAŞA D-100,,40.747787,30.063372,,,0,,Europe/Istanbul,0
2099,41129,KÖRFEZ ATATÜRK BULVARI,,40.761124,29.78288,,,0,,Europe/Istanbul,0
2100,41130,İSMETPAŞA STADI,,40.7617887845,29.8531689152,,,0,,Europe/Istanbul,0
2101,41131,NİHAT ERİM CADDESİ 2,,40.7624861437,29.8522029156,,,0,,Europe/Istanbul,0
2102,41132,NİHAT ERİM CADDESİ,,40.763588,29.852537,,,0,,Europe/Istanbul,0
2103,41133,MERSİNCİK PARKI,,40.7710517135892,29.8562693595886,,,0,,Europe/Istanbul,0
2104,41134,ZUHAL CADDESİ 2,,40.769573,29.85334,,,0,,Europe/Istanbul,0
2105,41135,NENEHATUN SOKAK 1,,40.765965,29.841892,,,0,,Europe/Istanbul,0
2106,41136,NENEHATUN SOKAK,,40.7657621297582,29.842109978199,,,0,,Europe/Istanbul,0
2107,41137,GÖKSEL SOKAK,,40.76489,29.845942,,,0,,Europe/Istanbul,0
2108,41138,GÖKSEL SOKAK 1,,40.764915,29.845778,,,0,,Europe/Istanbul,0
2109,41139,BALCI SOKAK 2,,40.770634,29.842974,,,0,,Europe/Istanbul,0
2110,41140,BALCI SOKAK 1,,40.77064,29.842873,,,0,,Europe/Istanbul,0
2111,41141,BOZADA SOKAK 1,,40.77197,29.841219,,,0,,Europe/Istanbul,0
2112,41142,BOZADA SOKAK,,40.772133,29.840918,,,0,,Europe/Istanbul,0
2113,41143,VİLDAN SOKAK 1,,40.769707,29.840197,,,0,,Europe/Istanbul,0
2114,41144,GEYİK SOKAK,,40.773438,29.832525,,,0,,Europe/Istanbul,0
2115,41145,YÖRÜKLER MEZARLIĞI 1,,40.774635,29.829178,,,0,,Europe/Istanbul,0
2116,41146,SEMA SOKAK,,40.759995,29.846773,,,0,,Europe/Istanbul,0
2117,41147,İSTİKLAL CADDESİ 12,,40.7587076396,29.8420623262,,,0,,Europe/Istanbul,0
2118,41148,KAŞKAL,,40.757595,29.804068,,,0,,Europe/Istanbul,0
2119,41149,SAYGIN SOKAK 2,,40.7600694328515,29.8021423816681,,,0,,Europe/Istanbul,0
2120,41150,PİRİ REİS CADDESİ 1,,40.7629521211,29.8043131847,,,0,,Europe/Istanbul,0
2121,41151,PİRİ REİS CADDESİ 2,,40.7627798609,29.804417905,,,0,,Europe/Istanbul,0
2122,41152,YALI SOKAK 1,,40.7628028249,29.8068083381,,,0,,Europe/Istanbul,0
2123,41153,YALI SOKAK 2,,40.762924,29.807037,,,0,,Europe/Istanbul,0
2125,41155,YENİKENT TRAFO 2,,40.774433,29.808353,,,0,,Europe/Istanbul,0
2126,41156,ÖZGÜR 1,,40.7786870753,29.8064406204,,,0,,Europe/Istanbul,0
2127,41157,İNCİ EVLERİ 1,,40.77987,29.813404,,,0,,Europe/Istanbul,0
2128,41158,İNCİ EVLERİ,,40.779892,29.813255,,,0,,Europe/Istanbul,0
2129,41159,PEHLİVAN SOKAK 2,,40.77682,29.811443,,,0,,Europe/Istanbul,0
2130,41160,DERİNCE TİCARET MESLEK LİSESİ 1,,40.776485,29.813017,,,0,,Europe/Istanbul,0
2131,41161,KÖRFEZ KAYMAKAMLIK 2,,40.7713463776435,29.7651222169185,,,0,,Europe/Istanbul,0
2132,41162,DERİNCE TİCARET MESLEK LİSESİ 2,,40.7765889716,29.8130800676,,,0,,Europe/Istanbul,0
2133,41163,HUZUR SİTESİ 1,,40.774403,29.812868,,,0,,Europe/Istanbul,0
2134,41164,HUZUR SİTESİ,,40.77421,29.81296,,,0,,Europe/Istanbul,0
2135,41165,TURGUT ÖZAL 2,,40.7710355889,29.8116403762,,,0,,Europe/Istanbul,0
2136,41166,ÇINARCIK 1,,40.7712463784,29.8119251957,,,0,,Europe/Istanbul,0
2137,41167,MERYEM SOKAK,,40.77411,29.823404,,,0,,Europe/Istanbul,0
2138,41168,DERİNCE ANADOLU İH.L.,,40.774036,29.823488,,,0,,Europe/Istanbul,0
2139,41169,İLİM CADDESİ,,40.7954430554667,29.7733998298645,,,0,,Europe/Istanbul,0
2140,41170,27. SOKAK,,40.8031049998,29.7649297923,,,0,,Europe/Istanbul,0
2141,41171,İLİMTEPE İLKOKULU,,40.8034204613,29.7648956587,,,0,,Europe/Istanbul,0
2142,41172,KÖRFEZ ŞANTİYE 1,,40.8026816836,29.7616275086,,,0,,Europe/Istanbul,0
2143,41173,KÖRFEZ ŞANTİYE 2,,40.8026618251,29.7613927153,,,0,,Europe/Istanbul,0
2144,41174,İLİMTEPE MEZARLIĞI,,40.805702,29.7554,,,0,,Europe/Istanbul,0
2146,41176,İLİMTEPE MEZARLIĞI 1,,40.806202,29.755442,,,0,,Europe/Istanbul,0
2147,41177,CUMHURUYET CADDESİ,,40.754246,29.82006,,,0,,Europe/Istanbul,0
2148,41178,BEZENDİ SOKAK,,40.7553321803,29.8094376834,,,0,,Europe/Istanbul,0
2149,41179,ERDAĞ SOKAK,,40.755226,29.809284,,,0,,Europe/Istanbul,0
2150,41180,SEVGİ SOKAK,,40.75464,29.80283,,,0,,Europe/Istanbul,0
2151,41181,ÇAĞATAY SOKAK,,40.7536376221,29.8027225552,,,0,,Europe/Istanbul,0
2152,41182,OCAKLI SOKAK,,40.7517372423,29.8032076983,,,0,,Europe/Istanbul,0
2153,41183,HARİKALAR SAHİLİ 1,,40.7501666339,29.8063863894,,,0,,Europe/Istanbul,0
2154,41184,SEHER SOKAK 1,,40.7538308839,29.7873583149,,,0,,Europe/Istanbul,0
2155,41185,CANAN CADDESİ,,40.7515031715,29.8079894644,,,0,,Europe/Istanbul,0
2156,41186,ŞÜKRÜ ARACI ORTAOKULU,,40.7538299794,29.8136414974,,,0,,Europe/Istanbul,0
2157,41187,ARİF 1,,40.755441459,29.8212385463,,,0,,Europe/Istanbul,0
2158,41188,ARİF,,40.7552407344,29.8212042449,,,0,,Europe/Istanbul,0
2159,41189,ÇENEDAĞ MUHTARLIĞI 1,,40.7597751206,29.8333685611,,,0,,Europe/Istanbul,0
2160,41190,ONUR SOKAK 1,,40.763399876,29.7768190003,,,0,,Europe/Istanbul,0
2161,41191,KARAKAŞ SOKAK 1,,40.765938,29.833609,,,0,,Europe/Istanbul,0
